timestamp,alphaDeg,measured,predicted,symmetric,error
1779425189540,223.351,7713.000,7915.525,7910.575,202.525
1779425189560,223.467,7713.000,7914.698,7910.575,201.698
1779425189580,223.542,7713.000,7914.170,7910.575,201.170
1779425189600,223.648,7713.000,7913.418,7910.575,200.418
1779425189620,223.754,7713.000,7912.666,7910.575,199.666
1779425189640,223.828,7713.000,7912.138,7910.575,199.138
1779425189660,223.934,7713.000,7911.386,7910.575,198.386
1779425189680,224.019,7713.000,7910.783,7856.707,197.783
1779425189700,224.125,7713.000,7910.031,7856.707,197.031
1779425189720,224.231,7713.000,7909.279,7856.707,196.279
1779425189740,224.306,7713.000,7908.751,7856.707,195.751
1779425189760,224.422,7713.000,7907.924,7856.707,194.924
1779425189780,224.497,7713.000,7907.396,7856.707,194.396
1779425189800,224.592,7713.000,7906.719,7856.707,193.719
1779425189806,220.282,7645.000,7937.287,7982.343,292.287
1779425189820,224.709,7713.000,7905.892,7856.707,192.892
1779425189826,220.367,7645.000,7936.685,7982.343,291.685
1779425189840,224.783,7713.000,7905.364,7856.707,192.364
1779425189846,220.452,7645.000,7936.082,7982.343,291.082
1779425189860,224.889,7747.000,7904.612,7856.707,157.612
1779425189866,220.548,7645.000,7935.405,7982.343,290.405
1779425189880,224.974,7747.000,7904.010,7856.707,157.010
1779425189886,220.654,7645.000,7934.653,7982.343,289.653
1779425189906,220.739,7645.000,7934.050,7982.343,289.050
1779425189926,220.845,7645.000,7933.298,7982.343,288.298
1779425189946,220.951,7645.000,7932.546,7982.343,287.546
1779425189966,221.025,7645.000,7932.018,7975.045,287.018
1779425189986,221.131,7679.000,7931.266,7975.045,252.266
1779425190006,221.216,7679.000,7930.663,7975.045,251.663
1779425190026,221.322,7679.000,7929.911,7975.045,250.911
1779425190046,221.407,7645.000,7929.308,7975.045,284.308
1779425190066,221.503,7645.000,7928.631,7975.045,283.631
1779425190086,221.620,7645.000,7927.804,7975.045,282.804
1779425190106,221.694,7645.000,7927.276,7975.045,282.276
1779425190126,221.800,7645.000,7926.524,7975.045,281.524
1779425190146,221.906,7645.000,7925.772,7975.045,280.772
1779425190166,221.991,7645.000,7925.169,7975.045,280.169
1779425190186,222.097,7645.000,7924.417,7932.531,279.417
1779425190206,222.182,7645.000,7923.815,7932.531,278.815
1779425190213,217.967,7781.000,7953.713,7902.423,172.713
1779425190226,222.277,7645.000,7923.137,7932.531,278.137
1779425190233,218.052,7781.000,7953.110,7923.149,172.110
1779425190246,222.384,7645.000,7922.385,7932.531,277.385
1779425190253,218.158,7781.000,7952.358,7923.149,171.358
1779425190266,222.458,7645.000,7921.857,7932.531,276.857
1779425190273,218.232,7781.000,7951.830,7923.149,170.830
1779425190286,222.575,7645.000,7921.030,7932.531,276.030
1779425190293,218.338,7781.000,7951.078,7923.149,170.078
1779425190313,218.434,7747.000,7950.401,7923.149,203.401
1779425190333,218.540,7747.000,7949.648,7923.149,202.648
1779425190353,218.614,7747.000,7949.121,7923.149,202.121
1779425190373,218.720,7713.000,7948.368,7923.149,235.368
1779425190393,218.805,7713.000,7947.766,7923.149,234.766
1779425190413,218.911,7713.000,7947.014,7923.149,234.014
1779425190433,219.017,7713.000,7946.261,7948.143,233.261
1779425190453,219.092,7713.000,7945.734,7948.143,232.734
1779425190473,219.198,7679.000,7944.982,7948.143,265.982
1779425190493,219.304,7679.000,7944.229,7948.143,265.229
1779425190513,219.389,7645.000,7943.627,7948.143,298.627
1779425190533,219.495,7679.000,7942.875,7948.143,263.875
1779425190553,219.569,7679.000,7942.347,7948.143,263.347
1779425190573,219.675,7645.000,7941.595,7948.143,296.595
1779425190593,219.781,7645.000,7940.842,7948.143,295.842
1779425190613,219.877,7645.000,7940.165,7948.143,295.165
1779425190617,215.652,7713.000,7954.772,7985.767,241.772
1779425190633,219.962,7645.000,7939.563,7948.143,294.563
1779425190637,215.737,7679.000,7954.876,7985.767,275.876
1779425190653,220.047,7645.000,7938.960,7982.343,293.960
1779425190657,215.822,7679.000,7954.979,7985.767,275.979
1779425190673,220.142,7645.000,7938.283,7982.343,293.283
1779425190677,215.928,7679.000,7955.108,7985.767,276.108
1779425190693,220.248,7645.000,7937.530,7982.343,292.530
1779425190697,216.034,7679.000,7955.237,7956.699,276.237
1779425190717,216.109,7679.000,7955.328,7956.699,276.328
1779425190737,216.215,7713.000,7955.457,7956.699,242.457
1779425190757,216.300,7713.000,7955.561,7956.699,242.561
1779425190777,216.406,7713.000,7955.690,7956.699,242.690
1779425190797,216.512,7713.000,7955.819,7956.699,242.819
1779425190817,216.586,7713.000,7955.909,7956.699,242.909
1779425190837,216.692,7713.000,7956.039,7956.699,243.039
1779425190857,216.798,7747.000,7956.168,7956.699,209.168
1779425190877,216.873,7747.000,7956.258,7956.699,209.258
1779425190897,216.989,7713.000,7956.400,7956.699,243.400
1779425190917,217.064,7713.000,7956.491,7902.423,243.491
1779425190937,217.170,7713.000,7956.620,7902.423,243.620
1779425190957,217.276,7713.000,7956.749,7902.423,243.749
1779425190977,217.350,7713.000,7956.840,7902.423,243.840
1779425190997,217.467,7747.000,7956.982,7902.423,209.982
1779425191017,217.562,7781.000,7956.580,7902.423,175.580
1779425191026,213.230,7815.000,7951.822,7938.263,136.822
1779425191037,217.647,7781.000,7955.977,7902.423,174.977
1779425191046,213.315,7781.000,7951.925,7938.263,170.925
1779425191057,217.753,7781.000,7955.225,7902.423,174.225
1779425191066,213.400,7781.000,7952.029,7938.263,171.029
1779425191077,217.828,7781.000,7954.697,7902.423,173.697
1779425191086,213.506,7781.000,7952.158,7938.263,171.158
1779425191097,217.934,7781.000,7953.945,7902.423,172.945
1779425191106,213.601,7713.000,7952.274,7938.263,239.274
1779425191126,213.686,7713.000,7952.378,7938.263,239.378
1779425191146,213.792,7679.000,7952.507,7938.263,273.507
1779425191166,213.898,7679.000,7952.636,7938.263,273.636
1779425191186,213.973,7679.000,7952.727,7938.263,273.727
1779425191206,214.079,7645.000,7952.856,7950.714,307.856
1779425191226,214.185,7645.000,7952.985,7950.714,307.985
1779425191246,214.259,7645.000,7953.076,7950.714,308.076
1779425191266,214.365,7645.000,7953.205,7950.714,308.205
1779425191286,214.450,7645.000,7953.308,7950.714,308.308
1779425191306,214.556,7645.000,7953.437,7950.714,308.437
1779425191326,214.663,7645.000,7953.567,7950.714,308.567
1779425191346,214.737,7679.000,7953.657,7950.714,274.657
1779425191366,214.843,7679.000,7953.786,7950.714,274.786
1779425191386,214.949,7713.000,7953.916,7950.714,240.916
1779425191406,215.034,7713.000,7954.019,7985.767,241.019
1779425191426,215.140,7713.000,7954.148,7985.767,241.148
1779425191433,210.904,7815.000,7948.989,7939.307,133.989
1779425191446,215.236,7713.000,7954.264,7985.767,241.264
1779425191453,210.989,7815.000,7949.092,7939.307,134.092
1779425191466,215.320,7679.000,7954.368,7985.767,275.368
1779425191473,211.105,7815.000,7949.234,7981.230,134.234
1779425191486,215.405,7679.000,7954.471,7985.767,275.471
1779425191493,211.180,7815.000,7949.325,7981.230,134.325
1779425191506,215.511,7679.000,7954.601,7985.767,275.601
1779425191513,211.286,7815.000,7949.454,7981.230,134.454
1779425191533,211.381,7815.000,7949.570,7981.230,134.570
1779425191553,211.487,7815.000,7949.699,7981.230,134.699
1779425191573,211.562,7815.000,7949.790,7981.230,134.790
1779425191593,211.668,7849.000,7949.919,7981.230,100.919
1779425191613,211.774,7849.000,7950.048,7981.230,101.048
1779425191633,211.848,7849.000,7950.139,7981.230,101.139
1779425191653,211.954,7849.000,7950.268,7981.230,101.268
1779425191673,212.039,7849.000,7950.372,7957.639,101.372
1779425191693,212.145,7849.000,7950.501,7957.639,101.501
1779425191713,212.251,7815.000,7950.630,7957.639,135.630
1779425191733,212.326,7849.000,7950.721,7957.639,101.721
1779425191753,212.432,7815.000,7950.850,7957.639,135.850
1779425191773,212.517,7815.000,7950.953,7957.639,135.953
1779425191793,212.623,7815.000,7951.082,7957.639,136.082
1779425191813,212.729,7815.000,7951.212,7957.639,136.212
1779425191833,212.824,7815.000,7951.328,7957.639,136.328
1779425191839,208.599,7849.000,7931.463,7939.096,82.463
1779425191853,212.909,7781.000,7951.431,7957.639,170.431
1779425191859,208.673,7849.000,7932.335,7939.096,83.335
1779425191873,212.994,7781.000,7951.535,7957.639,170.535
1779425191879,208.790,7849.000,7933.702,7939.096,84.702
1779425191893,213.100,7781.000,7951.664,7938.263,170.664
1779425191899,208.864,7815.000,7934.574,7939.096,119.574
1779425191913,213.196,7713.000,7951.780,7938.263,238.780
1779425191919,208.970,7815.000,7935.817,7939.096,120.817
1779425191939,209.076,7815.000,7937.061,7860.075,122.061
1779425191959,209.151,7815.000,7937.933,7860.075,122.933
1779425191979,209.257,7781.000,7939.176,7860.075,158.176
1779425191999,209.342,7781.000,7940.172,7860.075,159.172
1779425192019,209.437,7781.000,7941.291,7860.075,160.291
1779425192039,209.554,7781.000,7942.658,7860.075,161.658
1779425192059,209.628,7781.000,7943.530,7860.075,162.530
1779425192079,209.734,7781.000,7944.774,7860.075,163.774
1779425192099,209.819,7781.000,7945.769,7860.075,164.769
1779425192119,209.925,7815.000,7947.013,7860.075,132.013
1779425192139,210.031,7815.000,7947.927,7939.307,132.927
1779425192159,210.116,7815.000,7948.030,7939.307,133.030
1779425192179,210.222,7815.000,7948.159,7939.307,133.159
1779425192199,210.297,7815.000,7948.250,7939.307,133.250
1779425192219,210.403,7815.000,7948.379,7939.307,133.379
1779425192239,210.498,7815.000,7948.495,7939.307,133.495
1779425192242,206.264,7849.000,7904.092,7895.284,55.092
1779425192259,210.583,7815.000,7948.599,7939.307,133.599
1779425192262,206.370,7815.000,7905.335,7895.284,90.335
1779425192279,210.700,7815.000,7948.741,7939.307,133.741
1779425192282,206.476,7815.000,7906.578,7895.284,91.578
1779425192299,210.774,7815.000,7948.831,7939.307,133.831
1779425192302,206.550,7815.000,7907.451,7895.284,92.451
1779425192319,210.880,7815.000,7948.960,7939.307,133.960
1779425192322,206.656,7815.000,7908.694,7895.284,93.694
1779425192342,206.741,7815.000,7909.690,7895.284,94.690
1779425192362,206.847,7815.000,7910.933,7895.284,95.933
1779425192382,206.954,7815.000,7912.176,7895.284,97.176
1779425192402,207.028,7815.000,7913.048,7979.170,98.048
1779425192422,207.134,7815.000,7914.292,7979.170,99.292
1779425192442,207.219,7849.000,7915.287,7979.170,66.287
1779425192462,207.325,7849.000,7916.531,7979.170,67.531
1779425192482,207.431,7849.000,7917.774,7979.170,68.774
1779425192502,207.505,7849.000,7918.646,7979.170,69.646
1779425192522,207.611,7849.000,7919.889,7979.170,70.889
1779425192542,207.718,7849.000,7921.132,7979.170,72.132
1779425192562,207.803,7849.000,7922.128,7979.170,73.128
1779425192582,207.909,7849.000,7923.372,7979.170,74.372
1779425192602,207.983,7849.000,7924.244,7979.170,75.244
1779425192622,208.100,7849.000,7925.611,7939.096,76.611
1779425192642,208.195,7849.000,7926.730,7939.096,77.730
1779425192654,203.861,7849.000,7875.925,7841.710,26.925
1779425192662,208.269,7849.000,7927.602,7939.096,78.602
1779425192674,203.946,7849.000,7876.921,7841.710,27.921
1779425192682,208.386,7849.000,7928.969,7939.096,79.969
1779425192694,204.042,7849.000,7878.041,7882.673,29.041
1779425192702,208.460,7815.000,7929.841,7939.096,114.841
1779425192714,204.127,7849.000,7879.037,7882.673,30.037
1779425192722,208.567,7815.000,7931.085,7939.096,116.085
1779425192734,204.233,7815.000,7880.280,7882.673,65.280
1779425192754,204.318,7815.000,7881.276,7882.673,66.276
1779425192774,204.424,7849.000,7882.519,7882.673,33.519
1779425192794,204.519,7849.000,7883.638,7882.673,34.638
1779425192814,204.625,7849.000,7884.882,7882.673,35.882
1779425192834,204.700,7849.000,7885.754,7882.673,36.754
1779425192854,204.806,7849.000,7886.997,7882.673,37.997
1779425192874,204.912,7849.000,7888.240,7882.673,39.240
1779425192894,204.986,7849.000,7889.112,7882.673,40.112
1779425192914,205.103,7849.000,7890.479,7981.895,41.479
1779425192934,205.177,7849.000,7891.351,7981.895,42.351
1779425192954,205.283,7849.000,7892.595,7981.895,43.595
1779425192974,205.368,7849.000,7893.591,7981.895,44.591
1779425192994,205.474,7849.000,7894.834,7981.895,45.834
1779425193014,205.559,7849.000,7895.830,7981.895,46.830
1779425193034,205.665,7815.000,7897.073,7981.895,82.073
1779425193054,205.750,7815.000,7898.069,7981.895,83.069
1779425193068,201.426,7815.000,7863.081,7866.111,48.081
1779425193074,205.846,7849.000,7899.188,7981.895,50.188
1779425193088,201.511,7815.000,7862.835,7866.111,47.835
1779425193094,205.952,7815.000,7900.432,7981.895,85.432
1779425193108,201.617,7815.000,7862.528,7866.111,47.528
1779425193114,206.058,7815.000,7901.675,7895.284,86.675
1779425193128,201.702,7815.000,7862.282,7866.111,47.282
1779425193134,206.132,7815.000,7902.547,7895.284,87.547
1779425193148,201.808,7815.000,7861.975,7866.111,46.975
1779425193168,201.914,7815.000,7861.668,7866.111,46.668
1779425193188,201.988,7815.000,7861.452,7866.111,46.452
1779425193208,202.094,7815.000,7861.145,7787.460,46.145
1779425193228,202.200,7815.000,7860.838,7787.460,45.838
1779425193248,202.275,7815.000,7860.623,7787.460,45.623
1779425193268,202.381,7815.000,7860.315,7787.460,45.315
1779425193288,202.466,7815.000,7860.070,7787.460,45.070
1779425193308,202.572,7815.000,7860.810,7787.460,45.810
1779425193328,202.678,7815.000,7862.054,7787.460,47.054
1779425193348,202.752,7815.000,7862.926,7787.460,47.926
1779425193368,202.858,7815.000,7864.169,7787.460,49.169
1779425193388,202.964,7815.000,7865.412,7787.460,50.412
1779425193408,203.049,7815.000,7866.408,7841.710,51.408
1779425193428,203.155,7849.000,7867.651,7841.710,18.651
1779425193448,203.230,7849.000,7868.523,7841.710,19.523
1779425193468,203.346,7849.000,7869.890,7841.710,20.890
1779425193479,199.118,7849.000,7869.762,7864.922,20.762
1779425193488,203.442,7849.000,7871.010,7841.710,22.010
1779425193499,199.193,7849.000,7869.546,7864.922,20.546
1779425193508,203.527,7849.000,7872.006,7841.710,23.006
1779425193519,199.299,7849.000,7869.239,7864.922,20.239
1779425193528,203.622,7849.000,7873.125,7841.710,24.125
1779425193539,199.405,7849.000,7868.932,7864.922,19.932
1779425193548,203.707,7849.000,7874.121,7841.710,25.121
1779425193559,199.490,7849.000,7868.686,7864.922,19.686
1779425193579,199.596,7815.000,7868.379,7864.922,53.379
1779425193599,199.670,7849.000,7868.164,7864.922,19.164
1779425193619,199.776,7849.000,7867.857,7864.922,18.857
1779425193639,199.861,7849.000,7867.611,7864.922,18.611
1779425193659,199.967,7849.000,7867.304,7864.922,18.304
1779425193679,200.073,7815.000,7866.996,7921.382,51.996
1779425193699,200.148,7815.000,7866.781,7921.382,51.781
1779425193719,200.254,7849.000,7866.474,7921.382,17.474
1779425193739,200.339,7849.000,7866.228,7921.382,17.228
1779425193759,200.445,7849.000,7865.921,7921.382,16.921
1779425193779,200.551,7849.000,7865.614,7921.382,16.614
1779425193799,200.625,7849.000,7865.398,7921.382,16.398
1779425193819,200.731,7849.000,7865.091,7921.382,16.091
1779425193839,200.816,7849.000,7864.845,7921.382,15.845
1779425193859,200.922,7815.000,7864.538,7921.382,49.538
1779425193879,201.018,7815.000,7864.262,7866.111,49.262
1779425193888,196.685,7781.000,7876.807,7913.970,95.807
1779425193899,201.103,7815.000,7864.016,7866.111,49.016
1779425193908,196.770,7781.000,7876.561,7913.970,95.561
1779425193919,201.209,7815.000,7863.709,7866.111,48.709
1779425193928,196.876,7781.000,7876.254,7913.970,95.254
1779425193939,201.294,7815.000,7863.463,7866.111,48.463
1779425193948,196.961,7747.000,7876.008,7913.970,129.008
1779425193959,201.400,7815.000,7863.155,7866.111,48.155
1779425193968,197.067,7781.000,7875.701,7926.326,94.701
1779425193988,197.163,7781.000,7875.424,7926.326,94.424
1779425194008,197.269,7781.000,7875.117,7926.326,94.117
1779425194028,197.343,7781.000,7874.902,7926.326,93.902
1779425194048,197.449,7781.000,7874.594,7926.326,93.594
1779425194068,197.534,7815.000,7874.348,7926.326,59.348
1779425194088,197.640,7815.000,7874.041,7926.326,59.041
1779425194108,197.747,7815.000,7873.734,7926.326,58.734
1779425194128,197.821,7815.000,7873.519,7926.326,58.519
1779425194148,197.927,7815.000,7873.212,7926.326,58.212
1779425194168,198.033,7849.000,7872.905,7857.273,23.905
1779425194188,198.118,7815.000,7872.659,7857.273,57.659
1779425194208,198.224,7815.000,7872.352,7857.273,57.352
1779425194228,198.298,7815.000,7872.136,7857.273,57.136
1779425194248,198.404,7815.000,7871.829,7857.273,56.829
1779425194268,198.489,7815.000,7871.583,7857.273,56.583
1779425194288,198.596,7849.000,7871.276,7857.273,22.276
1779425194299,194.389,7849.000,7882.619,7876.803,33.619
1779425194308,198.702,7849.000,7870.969,7857.273,21.969
1779425194319,194.463,7849.000,7882.506,7876.803,33.506
1779425194328,198.776,7849.000,7870.753,7857.273,21.753
1779425194339,194.569,7849.000,7882.344,7876.803,33.344
1779425194348,198.882,7849.000,7870.446,7857.273,21.446
1779425194359,194.644,7849.000,7882.231,7876.803,33.231
1779425194368,198.988,7849.000,7870.139,7857.273,21.139
1779425194379,194.750,7815.000,7882.069,7876.803,67.069
1779425194399,194.856,7815.000,7881.907,7876.803,66.907
1779425194419,194.930,7815.000,7881.794,7876.803,66.794
1779425194439,195.036,7815.000,7881.583,7894.449,66.583
1779425194459,195.121,7815.000,7881.337,7894.449,66.337
1779425194479,195.227,7815.000,7881.029,7894.449,66.029
1779425194499,195.333,7815.000,7880.722,7894.449,65.722
1779425194519,195.408,7815.000,7880.507,7894.449,65.507
1779425194539,195.514,7781.000,7880.200,7894.449,99.200
1779425194559,195.599,7781.000,7879.954,7894.449,98.954
1779425194579,195.705,7781.000,7879.647,7894.449,98.647
1779425194599,195.811,7781.000,7879.340,7894.449,98.340
1779425194619,195.885,7781.000,7879.124,7894.449,98.124
1779425194639,195.991,7781.000,7878.817,7894.449,97.817
1779425194659,196.076,7781.000,7878.571,7913.970,97.571
1779425194679,196.182,7781.000,7878.264,7913.970,97.264
1779425194698,192.066,7849.000,7886.160,7890.026,37.160
1779425194699,196.278,7781.000,7877.987,7913.970,96.987
1779425194718,192.141,7849.000,7886.046,7890.026,37.046
1779425194719,196.363,7781.000,7877.741,7913.970,96.741
1779425194738,192.247,7849.000,7885.885,7890.026,36.885
1779425194739,196.469,7781.000,7877.434,7913.970,96.434
1779425194758,192.332,7849.000,7885.755,7890.026,36.755
1779425194759,196.554,7747.000,7877.188,7913.970,130.188
1779425194778,192.438,7849.000,7885.593,7890.026,36.593
1779425194779,196.660,7781.000,7876.881,7913.970,95.881
1779425194798,192.544,7849.000,7885.432,7890.026,36.432
1779425194818,192.629,7849.000,7885.302,7890.026,36.302
1779425194838,192.735,7849.000,7885.141,7890.026,36.141
1779425194858,192.809,7815.000,7885.027,7890.026,70.027
1779425194878,192.915,7815.000,7884.865,7890.026,69.865
1779425194898,193.000,7815.000,7884.736,7901.351,69.736
1779425194918,193.106,7815.000,7884.574,7901.351,69.574
1779425194938,193.202,7815.000,7884.429,7901.351,69.429
1779425194958,193.287,7815.000,7884.299,7901.351,69.299
1779425194978,193.393,7815.000,7884.137,7901.351,69.137
1779425194998,193.499,7849.000,7883.976,7901.351,34.976
1779425195018,193.573,7815.000,7883.862,7901.351,68.862
1779425195038,193.690,7849.000,7883.684,7901.351,34.684
1779425195058,193.764,7849.000,7883.571,7901.351,34.571
1779425195078,193.881,7849.000,7883.393,7901.351,34.393
1779425195098,193.987,7849.000,7883.232,7901.351,34.232
1779425195108,189.643,7884.000,7889.854,7894.158,5.854
1779425195118,194.061,7849.000,7883.118,7876.803,34.118
1779425195128,189.728,7884.000,7889.724,7894.158,5.724
1779425195138,194.167,7849.000,7882.956,7876.803,33.956
1779425195148,189.813,7884.000,7889.595,7894.158,5.595
1779425195158,194.242,7849.000,7882.843,7876.803,33.843
1779425195168,189.909,7884.000,7889.449,7894.158,5.449
1779425195178,194.348,7815.000,7882.681,7876.803,67.681
1779425195188,190.025,7884.000,7889.271,7887.819,5.271
1779425195208,190.100,7884.000,7889.158,7887.819,5.158
1779425195228,190.206,7884.000,7888.996,7887.819,4.996
1779425195248,190.301,7849.000,7888.851,7887.819,39.851
1779425195268,190.407,7849.000,7888.689,7887.819,39.689
1779425195288,190.482,7849.000,7888.576,7887.819,39.576
1779425195308,190.588,7849.000,7888.414,7887.819,39.414
1779425195328,190.673,7849.000,7888.284,7887.819,39.284
1779425195348,190.779,7849.000,7888.123,7887.819,39.123
1779425195368,190.885,7849.000,7887.961,7887.819,38.961
1779425195388,190.959,7849.000,7887.847,7887.819,38.847
1779425195408,191.065,7849.000,7887.686,7901.001,38.686
1779425195428,191.150,7849.000,7887.556,7901.001,38.556
1779425195448,191.256,7849.000,7887.395,7901.001,38.395
1779425195468,191.363,7849.000,7887.233,7901.001,38.233
1779425195488,191.437,7849.000,7887.119,7901.001,38.119
1779425195508,191.554,7849.000,7886.942,7901.001,37.942
1779425195528,191.649,7849.000,7886.796,7901.001,37.796
1779425195548,191.723,7849.000,7886.683,7901.001,37.683
1779425195568,191.829,7849.000,7886.521,7901.001,37.521
1779425195588,191.914,7849.000,7886.391,7901.001,37.391
1779425195598,187.698,11126.000,7892.821,7966.881,-3233.179
1779425195618,187.783,10989.000,7892.691,7966.881,-3096.309
1779425195638,187.889,10477.000,7892.529,7966.881,-2584.471
1779425195658,187.995,10102.000,7892.368,7966.881,-2209.632
1779425195678,188.069,9931.000,7892.254,7897.901,-2038.746
1779425195698,188.186,9385.000,7892.076,7897.901,-1492.924
1779425195718,188.260,9215.000,7891.963,7897.901,-1323.037
1779425195738,188.377,8703.000,7891.785,7897.901,-811.215
1779425195758,188.451,8566.000,7891.672,7897.901,-674.328
1779425195778,188.547,8259.000,7891.526,7897.901,-367.474
1779425195798,188.663,7986.000,7891.348,7897.901,-94.652
1779425195818,188.738,7952.000,7891.235,7897.901,-60.765
1779425195838,188.844,7884.000,7891.073,7897.901,7.073
1779425195858,188.950,7849.000,7890.912,7897.901,41.912
1779425195878,189.035,7884.000,7890.782,7894.158,6.782
1779425195898,189.141,7884.000,7890.620,7894.158,6.620
1779425195918,189.236,7884.000,7890.475,7894.158,6.475
1779425195938,189.321,7884.000,7890.345,7894.158,6.345
1779425195958,189.406,7884.000,7890.216,7894.158,6.216
1779425195978,189.502,7884.000,7890.070,7894.158,6.070
1779425195998,189.618,7884.000,7889.892,7894.158,5.892
1779425196403,187.293,11126.000,7896.231,7966.881,-3229.769
1779425208925,183.921,9488.000,7946.833,8029.704,-1541.167
1779425208945,183.826,9727.000,7948.251,8029.704,-1778.749
1779425208965,183.700,10443.000,7950.145,8029.704,-2492.855
1779425208985,183.574,10819.000,7952.038,8029.704,-2866.962
1779425209005,183.480,10989.000,7953.456,8029.704,-3035.544
1779425209330,185.955,5051.000,7916.305,7879.766,2865.305
1779425209350,185.819,5017.000,7918.356,7879.766,2901.356
1779425209370,185.713,5017.000,7919.933,7879.766,2902.933
1779425209390,185.598,5085.000,7921.668,7879.766,2836.668
1779425209410,185.493,5119.000,7923.245,7879.766,2804.245
1779425209430,185.367,5221.000,7925.138,7879.766,2704.138
1779425209450,185.272,5256.000,7926.557,7879.766,2670.557
1779425209470,185.135,5358.000,7928.608,7879.766,2570.608
1779425209490,185.020,5426.000,7930.344,7879.766,2504.344
1779425209510,184.925,5460.000,7931.762,7927.267,2471.762
1779425209530,184.789,5597.000,7933.814,7927.267,2336.814
1779425209550,184.694,5631.000,7935.232,7927.267,2304.232
1779425209570,184.557,5836.000,7937.284,7927.267,2101.284
1779425209590,184.442,6006.000,7939.019,7927.267,1933.019
1779425209610,184.347,6109.000,7940.437,7927.267,1831.437
1779425209630,184.210,6518.000,7942.489,7927.267,1424.489
1779425209650,184.084,6928.000,7944.382,7927.267,1016.382
1779425209670,183.990,7133.000,7945.801,8029.704,812.801
1779425209690,183.864,7918.000,7947.694,8029.704,29.694
1779425209710,183.769,8157.000,7949.112,8029.704,-207.888
1779425209730,183.622,8976.000,7951.323,8029.704,-1024.677
1779425209738,187.840,7235.000,7892.603,7966.881,657.603
1779425209750,183.506,9488.000,7953.058,8029.704,-1534.942
1779425209758,187.735,7133.000,7892.763,7966.881,759.763
1779425209770,183.412,9727.000,7954.476,8029.704,-1772.524
1779425209778,187.609,7030.000,7892.956,7966.881,862.956
1779425209790,183.286,10443.000,7956.370,8029.704,-2486.630
1779425209798,187.514,6996.000,7893.100,7966.881,897.100
1779425209810,183.159,10819.000,7958.263,8029.704,-2860.737
1779425209818,187.388,6894.000,7894.799,7966.881,1000.799
1779425209838,187.283,6826.000,7896.375,7966.881,1070.375
1779425209858,187.146,6689.000,7898.427,7966.881,1209.427
1779425209878,187.052,6655.000,7899.845,7966.881,1244.845
1779425209898,186.915,6518.000,7901.897,7923.406,1383.897
1779425209918,186.821,6450.000,7903.315,7923.406,1453.315
1779425209938,186.695,6279.000,7905.209,7923.406,1626.209
1779425209958,186.600,6245.000,7906.627,7923.406,1661.627
1779425209978,186.463,6041.000,7908.679,7923.406,1867.679
1779425209998,186.337,5870.000,7910.573,7923.406,2040.573
1779425210018,186.243,5767.000,7911.991,7923.406,2144.991
1779425210038,186.117,5529.000,7913.884,7923.406,2384.884
1779425210058,185.990,5392.000,7915.778,7879.766,2523.778
1779425210078,185.896,5324.000,7917.196,7879.766,2593.196
1779425210098,185.770,5153.000,7919.090,7879.766,2766.090
1779425210118,185.665,5085.000,7920.666,7879.766,2835.666
1779425210138,185.549,5051.000,7922.401,7879.766,2871.401
1779425210141,189.759,7781.000,7889.677,7894.158,108.677
1779425210158,185.412,5017.000,7924.453,7879.766,2907.453
1779425210161,189.633,7781.000,7889.870,7894.158,108.870
1779425210178,185.307,5017.000,7926.030,7879.766,2909.030
1779425210181,189.539,7781.000,7890.014,7894.158,109.014
1779425210198,185.192,5085.000,7927.765,7879.766,2842.765
1779425210201,189.412,7781.000,7890.206,7894.158,109.206
1779425210218,185.087,5119.000,7929.342,7879.766,2810.342
1779425210221,189.286,7781.000,7890.398,7894.158,109.398
1779425210241,189.192,7781.000,7890.542,7894.158,109.542
1779425210261,189.066,7747.000,7890.735,7894.158,143.735
1779425210281,188.961,7747.000,7890.895,7897.901,143.895
1779425210301,188.834,7713.000,7891.087,7897.901,178.087
1779425210321,188.719,7679.000,7891.264,7897.901,212.264
1779425210341,188.614,7645.000,7891.424,7897.901,246.424
1779425210361,188.488,7610.000,7891.616,7897.901,281.616
1779425210381,188.393,7576.000,7891.760,7897.901,315.760
1779425210401,188.256,7542.000,7891.969,7897.901,349.969
1779425210421,188.141,7542.000,7892.145,7897.901,350.145
1779425210441,188.036,7542.000,7892.305,7897.901,350.305
1779425210461,187.909,7474.000,7892.498,7966.881,418.498
1779425210481,187.804,7474.000,7892.658,7966.881,418.658
1779425210501,187.678,7372.000,7892.850,7966.881,520.850
1779425210521,187.552,7303.000,7893.042,7966.881,590.042
1779425210541,187.436,7235.000,7894.076,7966.881,659.076
1779425210558,191.756,7679.000,7886.633,7901.001,207.633
1779425210561,187.331,7133.000,7895.652,7966.881,762.652
1779425210578,191.651,7645.000,7886.793,7901.001,241.793
1779425210581,187.205,7030.000,7897.546,7966.881,867.546
1779425210598,191.556,7645.000,7886.937,7901.001,241.937
1779425210601,187.111,6996.000,7898.964,7966.881,902.964
1779425210618,191.420,7542.000,7887.146,7901.001,345.146
1779425210621,186.985,6894.000,7900.858,7923.406,1006.858
1779425210638,191.304,7406.000,7887.322,7901.001,481.322
1779425210658,191.199,7337.000,7887.482,7901.001,550.482
1779425210678,191.073,7167.000,7887.675,7901.001,720.675
1779425210698,190.947,7201.000,7887.867,7887.819,686.867
1779425210718,190.841,7337.000,7888.027,7887.819,551.027
